PC,FCI,GES,LiNGAM
0.906231805,0.773023309,0.843763855,0.708487016
0.871017495,0.760450175,0.740013382,0.517258254
0.86871598,0.629647649,0.746803288,0.56261656
0.84395751,0.616378685,0.875719212,0.494761651
0.870458893,0.656461744,0.758029907,0.599787827
0.894990524,0.651167693,0.742565465,0.691749405
0.856636656,0.492578288,0.772968967,0.575341237
0.852030645,0.705205236,0.746433525,0.55594931
0.884361992,0.659761591,0.702580292,0.663900764
0.835470705,0.550156658,0.706120181,0.573158855
0.870109611,0.660770577,0.817853066,0.679459786
0.896833012,0.648075692,0.797980395,0.662371469
0.845094599,0.610577731,0.724597584,0.478258202
0.830042819,0.507271226,0.739956142,0.641559468
0.839375371,0.713743305,0.78588385,0.62781868
0.856480835,0.604537165,0.840567543,0.622687548
0.834225858,0.651790386,0.78126503,0.692924482
0.916766204,0.689539752,0.785432391,0.672332681
0.886615863,0.708378989,0.800755714,0.657435417
0.902108949,0.768255029,0.772879693,0.511931731
0.841165537,0.56911833,0.791429463,0.5866168
0.805444681,0.686182523,0.84490008,0.501700895
0.889010989,0.601443136,0.796972899,0.588845142
0.882932574,0.606766969,0.736588411,0.713418897
0.891369097,0.571058212,0.780570837,0.591092225
0.893147452,0.707803814,0.811858043,0.684297385
0.94518797,0.660652387,0.759524806,0.764714678
0.868501129,0.585774912,0.754075511,0.608771031
0.871799889,0.608716339,0.848185075,0.652218599
0.896137772,0.636453481,0.789569591,0.634005967
0.859530014,0.678604673,0.717360961,0.496047579
0.869910253,0.658353513,0.788202787,0.754695433
0.86464595,0.774296874,0.761741536,0.712929153
0.846358469,0.568038777,0.835862816,0.622217232
0.86386996,0.642499067,0.80855553,0.671097965
0.94198139,0.725149664,0.840332736,0.730702645
0.882548924,0.694603802,0.766557119,0.697514442
0.879870141,0.760881545,0.804897814,0.505592536
0.814731808,0.515021302,0.737144902,0.483837134
0.828738472,0.701708279,0.888406428,0.52844718
0.892544875,0.601261379,0.758238832,0.569078296
0.887740969,0.666882725,0.809721306,0.709248494
0.852382085,0.493040935,0.740146876,0.594623348
0.88628636,0.728320013,0.84918538,0.596431936
0.938896104,0.784427091,0.747292783,0.726402534
0.857962121,0.584861216,0.738240854,0.631497712
0.877575501,0.672868328,0.839705141,0.754914613
0.870059722,0.550453007,0.8064655,0.632358409
0.835825163,0.62302126,0.72203976,0.495779942
0.909220779,0.751157886,0.819956771,0.757018926
0.870659967,0.78327804,0.774872005,0.650790499
0.816075186,0.572686406,0.792397489,0.670359393
0.846316508,0.618724037,0.786618622,0.66015394
0.909616977,0.69537461,0.805217605,0.670118547
0.908626169,0.768217845,0.794184374,0.683648191
0.871956484,0.754370629,0.787329864,0.514829319
0.863575245,0.582923257,0.77342516,0.543198351
0.836886552,0.678458557,0.869046551,0.475998116
0.874720597,0.592753662,0.753060932,0.617066584
0.865640379,0.558268305,0.745701046,0.66537413
0.87665119,0.452187722,0.759029518,0.564914476
0.878822055,0.765151099,0.833204324,0.599375702
0.879134372,0.661583625,0.746393079,0.645485631
0.864201178,0.553008625,0.762936737,0.616644244
0.881487985,0.588189724,0.832845876,0.685706507
0.885572991,0.665436119,0.776329311,0.641990363
0.856058652,0.645356649,0.717697048,0.524828858
0.86086381,0.609698568,0.762521055,0.723380851
0.824840016,0.662097936,0.745442457,0.639964379
0.828682082,0.615375459,0.839448425,0.599650362
0.853750594,0.570801059,0.787191424,0.676299401
0.904677756,0.666828622,0.769064245,0.691062606
0.896564158,0.735992846,0.794643123,0.645666428
0.886096301,0.729723193,0.769625019,0.600308514
0.832781313,0.547443081,0.762348236,0.536293083
0.825925325,0.670000706,0.869292821,0.483341255
0.901644492,0.660003927,0.794042702,0.643611577
0.892105175,0.591357609,0.735429104,0.614533995
0.865592292,0.481364823,0.748496837,0.626198629
0.855185692,0.686035007,0.757701974,0.540859791
0.895290425,0.644503727,0.721576107,0.683706071
0.843122059,0.575899708,0.747964341,0.590184303
0.896234472,0.607941573,0.836452609,0.661214659
0.885119048,0.650883816,0.775715688,0.647033973
0.852763588,0.588096499,0.682207314,0.603371498
0.871227806,0.604530736,0.750244759,0.71772378
0.861279087,0.687761525,0.747476511,0.650432053
0.861395254,0.598610534,0.846840223,0.725182411
0.830481752,0.568850308,0.767586425,0.666835414
0.927698537,0.679005693,0.825749302,0.714606949
0.883217098,0.758206762,0.791224805,0.701927612
0.872386696,0.734086747,0.780644275,0.497547795
0.811369048,0.634855521,0.718782356,0.505451718
0.823282552,0.631627786,0.859691232,0.453360108
0.891230467,0.582702645,0.762383093,0.5670634
0.875281953,0.651049474,0.779646354,0.714429329
0.875984332,0.532364275,0.749702578,0.597842958
0.882599681,0.677990274,0.776187782,0.581932505
0.952343358,0.792089278,0.760548038,0.749072453
0.872241622,0.593570794,0.757100379,0.579301263
0.863759277,0.593496432,0.812932811,0.656472049
0.893421527,0.589393433,0.790980042,0.628516653
0.86063704,0.65933708,0.776732725,0.505303146
0.849726401,0.596681627,0.731958952,0.71374691
0.864490594,0.726823155,0.758511638,0.62400146
0.835609538,0.54201427,0.811199744,0.71227452
0.880194764,0.660207195,0.808907634,0.682551631
0.903474731,0.693188862,0.772301947,0.641235483
0.903170821,0.783080866,0.819630678,0.709318131
0.894865964,0.777492361,0.779362781,0.505438869
0.854038968,0.644945998,0.789370368,0.586475683
0.821911932,0.614725095,0.853013627,0.565373603
0.891878763,0.543872585,0.771323431,0.602274606
0.899856322,0.563264642,0.780871851,0.703212265
0.882695889,0.567592062,0.766691516,0.598186585
0.872213414,0.67641488,0.776964832,0.619922226
0.939154135,0.708010356,0.765223368,0.768102512
0.875346103,0.67163407,0.76490393,0.616354234
0.845201675,0.490309743,0.801980859,0.656994215
0.894820833,0.654705016,0.784060697,0.630062709
0.852614379,0.624107218,0.679268851,0.547171211
0.868692358,0.598503971,0.813031868,0.720055223
0.851921309,0.715757693,0.782404649,0.655006051
0.840300549,0.537882698,0.803432849,0.699049035
0.841473772,0.587934513,0.792809105,0.689877857
0.914564575,0.684098596,0.805431227,0.750686197
0.890808983,0.714096219,0.758107882,0.742067379
0.879076367,0.772114552,0.77226691,0.519356951
0.846640463,0.63780757,0.743378791,0.545371872
0.815256153,0.673477323,0.896022004,0.558736254
0.87518929,0.550682625,0.760078486,0.579458943
0.854469141,0.577134905,0.716929088,0.681531792
0.85267959,0.489391844,0.77180506,0.62029862
0.858061821,0.658230715,0.790691454,0.594318033
0.912225945,0.707407019,0.754710086,0.711608899
0.86461166,0.62336405,0.759477401,0.582475347
0.840034095,0.582550429,0.803859688,0.600798527
0.88382072,0.62373788,0.761404079,0.652185424
0.854387255,0.641775973,0.740224107,0.474617802
0.844742142,0.64235532,0.774075606,0.735398911
0.849665631,0.773370523,0.803203745,0.679390601
0.804684423,0.465370159,0.79527469,0.625114769
0.8583952,0.579785208,0.799603176,0.672463865
0.90571611,0.674825743,0.782080887,0.697795141
0.88190252,0.735584607,0.804214278,0.712372611
0.887022827,0.7416274,0.775062707,0.512602748
0.841919298,0.579478976,0.774091292,0.527203753
0.841122693,0.696896853,0.859164342,0.436396974
0.870215114,0.533288327,0.786122352,0.652397608
0.881864375,0.576102243,0.718088339,0.653762281
0.861605995,0.518887749,0.771236954,0.627007322
0.885286322,0.75383161,0.792442356,0.652271105
0.920546475,0.79078898,0.702553183,0.741176667
0.851577734,0.594620771,0.735383831,0.612767969
0.824416844,0.534174274,0.807236448,0.663266888
0.867543403,0.601772479,0.788883888,0.665217265
0.860862512,0.662660327,0.685201235,0.505399494
0.883060816,0.645976217,0.805873325,0.692179336
0.850585538,0.758182623,0.742378504,0.639392457
0.807763077,0.446147721,0.81755608,0.580123138
0.840296639,0.607762916,0.807925766,0.700815486
0.923078818,0.606226916,0.789061903,0.645828335
0.886952712,0.703665424,0.825944083,0.700461658
0.86976301,0.742816069,0.756820319,0.445223518
0.818321326,0.568684211,0.752423743,0.51686786
0.850127988,0.684304429,0.903967657,0.486257491
0.880765406,0.583643299,0.7469773,0.565496018
0.872374716,0.644662629,0.769216666,0.663338342
0.884984919,0.53659104,0.752586095,0.550455811
0.854477861,0.743271655,0.770383415,0.618179176
0.885151515,0.669921937,0.724355661,0.751942379
0.876617542,0.608458466,0.746507568,0.613870856
0.870860894,0.548290071,0.865102951,0.678991856
0.915954417,0.652777691,0.829697691,0.668122363
0.861327614,0.702165975,0.682790508,0.527449916
0.852121166,0.549980828,0.711915474,0.680184796
0.861480769,0.745925194,0.758678014,0.695678607
0.836801643,0.536463137,0.850965867,0.618377625
0.828660114,0.618834655,0.796820164,0.65739827
0.929844851,0.675803398,0.839348095,0.709543618
0.891878219,0.755527082,0.801371503,0.692191737
0.900219298,0.715986513,0.823380977,0.568217801
0.837439644,0.626582918,0.807301748,0.580985296
0.80495671,0.680437496,0.851569293,0.502473386
0.869974787,0.540311612,0.733547659,0.551165044
0.864766693,0.56659338,0.759172083,0.690822699
0.867827016,0.496035683,0.785698618,0.56940875
0.849548872,0.729143997,0.755250165,0.618323774
0.897099567,0.698802046,0.747833372,0.719383711
0.877570454,0.593238303,0.735884008,0.589147913
0.852292451,0.610311653,0.82759669,0.649625003
0.901357245,0.67603905,0.752557615,0.653985109
0.854834236,0.64992068,0.665058022,0.516283615
0.843064763,0.572440476,0.787121419,0.69904673
0.86156694,0.765671879,0.789081989,0.743727936
0.839848978,0.616262889,0.832161529,0.639871518
0.867637695,0.544001937,0.801443628,0.68343255
0.894378461,0.701593287,0.781467682,0.713320529
0.880486551,0.733427397,0.816918778,0.662556521
0.870785866,0.745376743,0.809456826,0.599614274
0.852794796,0.65136402,0.763496773,0.526592673
0.836240527,0.63561301,0.865567567,0.481488034
0.89220296,0.574361396,0.802395248,0.614777791
0.853650776,0.611437782,0.720653792,0.63497404
0.876415756,0.517835926,0.769734649,0.640737159
0.873487886,0.708226284,0.767124262,0.649571717
0.908425609,0.766989589,0.717009949,0.660884012
0.838520092,0.632408841,0.754998514,0.597611024
0.768620959,0.502053762,0.781487077,0.528291928
0.88142925,0.62067926,0.804755504,0.643615959
0.852828947,0.58333348,0.718532677,0.503813766
0.839874148,0.570657447,0.747820859,0.694676897
0.838650122,0.73546037,0.753982121,0.612584751
0.859835982,0.532083787,0.835907136,0.652206138
0.81593633,0.562894937,0.773991992,0.61149034
0.923196416,0.698530443,0.811997002,0.680980659
0.899523321,0.769140859,0.810980387,0.674359728
0.893069416,0.690743644,0.754043613,0.517799472
0.836440592,0.590768955,0.728643693,0.580967065
0.839303548,0.680968372,0.852217249,0.478400331
0.889467643,0.580658549,0.738922884,0.569360495
0.927306649,0.655234127,0.781342272,0.716069847
0.866035759,0.533080304,0.751532156,0.516951931
0.884382525,0.777993881,0.832315518,0.656981276
0.911390977,0.70552138,0.744231789,0.70666957
0.865166714,0.567894178,0.706530186,0.588462394
0.863989702,0.573560591,0.850759736,0.689716791
0.888747236,0.665281998,0.769420768,0.652514195
0.867168903,0.720433725,0.70175155,0.503090851
0.806590692,0.517404222,0.701775104,0.676136794
0.868508846,0.776173891,0.782133023,0.711504606
0.831181787,0.513072015,0.80247347,0.596823108
0.849365431,0.640202867,0.776975739,0.700022513
0.897570782,0.683662561,0.810842991,0.706825215
0.879349149,0.690239573,0.759251512,0.661884039
0.897766352,0.820684732,0.80041603,0.512918789
0.864204545,0.640904713,0.708181147,0.540939198
0.797802552,0.643281343,0.835233401,0.450521864
0.874547009,0.580818492,0.768192727,0.60684907
0.859536752,0.590135231,0.759706002,0.657692528
0.862674086,0.50353153,0.777578377,0.634483067
0.886307435,0.741123134,0.799052428,0.657609676
0.880776026,0.674712512,0.743803086,0.653492736
0.845359268,0.598146198,0.744652249,0.555780269
0.837831506,0.540485154,0.811175459,0.632403852
0.876853544,0.658242708,0.792047422,0.672033855
0.860841503,0.661791056,0.699059324,0.528143677
0.858450845,0.581785714,0.756393921,0.717608329
0.852059388,0.724688921,0.777842363,0.702523669
0.85800211,0.589247492,0.853897629,0.668910867
0.877046901,0.649646206,0.825721719,0.672152254
0.932337783,0.708097461,0.818746242,0.729569057
0.887535677,0.73728081,0.795539505,0.706802963
0.902070986,0.83492341,0.788005528,0.525095817
0.833429201,0.536617574,0.719087661,0.526569746
0.84820783,0.712717852,0.880939352,0.534488168
0.903309159,0.627154445,0.772055228,0.601131882
0.907969138,0.615834745,0.756630216,0.746283685
0.874217193,0.527380889,0.757025495,0.655463806
0.875003987,0.709505764,0.778524437,0.568944336
0.926140351,0.729685781,0.748502041,0.723101253
0.836746496,0.599762882,0.714205391,0.577523932
0.852349422,0.589772814,0.801168633,0.643309782
0.905159519,0.660817925,0.840270755,0.672520617
0.846086601,0.66464135,0.712637513,0.649265914
0.850390642,0.588091945,0.804637589,0.744220849
0.858098061,0.780998575,0.77971435,0.669908829
0.82468134,0.517416544,0.812270884,0.69871961
0.874134727,0.615829772,0.83611796,0.680964375
0.935474822,0.703792339,0.83774476,0.694723622
0.899478178,0.751242464,0.804722386,0.672965666
0.884380928,0.75108803,0.806873896,0.552255903
0.859416743,0.639586391,0.804733,0.573025295
0.843984306,0.704354549,0.84591412,0.440937679
0.881692722,0.633387818,0.737807637,0.5982371
0.880023718,0.561014284,0.79707973,0.775431909
0.862845252,0.521316559,0.766978293,0.541451637
